prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,true,pred
0.01874532178044319,1.2742142985189275e-07,0.0013761698501184583,1.1052089803342824e-06,0.4263291656970978,0.004461667966097593,6.292536272667348e-05,1.480838909628801e-05,0.005145261064171791,0.00413530133664608,0.0007513721939176321,0.5258554220199585,0.001511190552264452,0.000618030724581331,0.008001798763871193,0.0016088004922494292,1.979109219973907e-05,0.0011341136414557695,3.011689113918692e-05,0.0001503767998656258,1.0294172170688398e-05,6.050913157196192e-07,3.6192108382238075e-05,11,11
3.3795565741456812e-06,7.50291295759098e-09,3.6735698813572526e-05,1.9428881614658167e-08,1.7325935459666653e-06,2.13354142033495e-05,0.9998235106468201,3.855123850371456e-06,6.488046892627608e-06,7.405035285046324e-05,1.083786287381372e-07,6.435312798203086e-07,2.1119610948971967e-07,2.4447179384878837e-05,5.354542622626468e-07,8.899306180865096e-07,3.8076489516924994e-08,1.6126638513469516e-07,8.897605141555687e-08,1.1395696475346995e-07,7.244139510476089e-08,2.5907027634275437e-09,1.6896647139219567e-06,6,6
0.0036746030673384666,1.9042674466618337e-05,0.12953585386276245,0.0003410702629480511,0.1362658441066742,0.015377339906990528,3.123169517493807e-05,2.5818235371843912e-05,0.00012115832942072302,0.0009334463393315673,0.0005473743076436222,0.0003789908078033477,0.32474806904792786,0.005743763409554958,9.516879799775779e-05,5.860526925971499e-06,0.0013016148004680872,0.20597639679908752,0.0006717634969390929,0.16712813079357147,3.1710605981061235e-05,0.007004848215728998,4.1000432247528806e-05,12,12
2.4136450065270765e-06,2.3706681062662938e-08,0.9999041557312012,3.7377528627757783e-08,2.4170035430870485e-06,3.6159767091703543e-07,2.1841275099632185e-07,1.323845481238095e-06,3.2084270173982077e-07,7.639153523086861e-07,8.772895512265677e-07,4.115235697099706e-06,1.4391608601727057e-05,1.8392775302800146e-07,3.4567457873890817e-07,5.886658982490189e-07,3.0313240131363273e-06,4.795578934135847e-05,6.246924044717161e-07,1.071686710929498e-05,4.206466201139847e-06,8.287518653560255e-07,1.3248020991341036e-07,2,2
1.7257714262086665e-06,1.4069553344597807e-07,3.686089712573448e-06,8.364132554561365e-06,6.917290738783777e-05,1.5508356909776921e-06,1.0579669407206893e-07,4.5111323743185494e-07,8.167775433776114e-08,1.4832179658696987e-05,6.806214059906779e-06,0.0009143402567133307,5.056456211605109e-05,6.486957772722235e-06,9.169069699055399e-07,1.7545957007314428e-06,2.611871786939446e-05,0.9908430576324463,2.2871534383739345e-05,0.00802389532327652,3.7456638324329106e-07,4.3446937070257263e-07,2.24360587708361e-06,17,17
8.047669689403847e-05,0.0005957889370620251,3.4458458685548976e-05,4.79376976727508e-05,3.4423836041241884e-05,3.014004869328346e-05,0.00011885543790413067,2.614714867377188e-05,3.170933996443637e-05,3.4894048440037295e-05,1.0280054993927479e-05,1.273960242542671e-05,0.9858219027519226,5.597500148724066e-06,1.4813022062298842e-05,3.7318341128411703e-06,8.606645133113489e-05,0.0002073820651276037,0.000977352843619883,0.0010007777018472552,0.0005244782660156488,0.010257565416395664,4.246570460963994e-05,12,12
2.6049207235701033e-07,4.848061507800594e-09,6.968321031308733e-08,1.0930142479992355e-06,1.468015125283273e-05,1.0197923216992422e-07,1.3658014275108599e-08,4.308833112531829e-08,1.8956606595565972e-07,4.024788324841211e-07,6.887466241778384e-08,1.1533015253917256e-07,0.00016921237693168223,1.2417827747412957e-05,1.7973729882214684e-06,6.128994556320322e-08,5.442225869956019e-07,0.00036857902887277305,6.493551154562738e-07,0.9994286894798279,4.6003640363778686e-07,4.973399470031836e-08,4.4336346149975725e-07,19,19
0.019844859838485718,1.2594913556540632e-08,1.1419224392739125e-06,6.659968494204804e-05,0.0012418234255164862,0.013141756877303123,1.042383610183606e-05,1.7372936781612225e-05,0.00024116678105201572,0.0012012531515210867,4.036240352434106e-05,0.0008776126778684556,2.1783719148515956e-06,0.9564598202705383,0.0004524750402197242,0.006383130326867104,9.5189570004095e-08,1.1189309589099139e-05,2.1692294467356987e-06,9.768926929609734e-07,5.921549472986953e-07,2.438235924273613e-07,2.8280214792175684e-06,13,13
0.08987145125865936,0.08738382160663605,0.0028047068044543266,0.0175041314214468,0.09324534237384796,0.0006080747116357088,0.0009388003963977098,0.002014882629737258,0.0015024717431515455,0.005725804716348648,0.002598721068352461,0.0008265573414973915,0.03309927508234978,0.0021938288118690252,0.0002750723797362298,0.0006426004110835493,0.05548958107829094,0.08359634131193161,0.0041427286341786385,0.05078566446900368,0.030542511492967606,0.42660459876060486,0.007603046949952841,21,21
0.019915850833058357,1.7779259451344842e-06,0.000580312276724726,1.1361657925590407e-06,0.27089908719062805,0.31756699085235596,0.00036225319490768015,0.0005672067636623979,0.27650967240333557,0.0057764919474720955,0.006583651062101126,0.07466713339090347,0.0010068780975416303,0.01647978462278843,0.0020162707660347223,0.005242009647190571,5.707620221073739e-05,0.0003586611128412187,7.372240361291915e-05,4.523662937572226e-05,0.0007145331474021077,1.815813811845146e-05,0.0005560683785006404,8,5
